application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default_x,default,debt_to_income,credit_utilization,payment_to_income,interest_rate,monthly_payment,probability_of_default_y,expected_loss,expected_return,risk_segment
1231,Maria Case,jason12@example.net,688.543.9950x9181,IL,68484,666,4,19,0,0,1,39236.97,9181.95,1123.91,77035.44,41041.47,Employed,1,Special educational needs teacher,18193.57,debt_consolidation,12,1349.43,1,True,12317.02,0,2025-06-29 14:37:33.238743,organic,0.4431687481620033,0,0.697697095366946,0.5327608955047184,0.343729905749603,0.17519156846209072,1663.8257857356564,0.1629789211552268,1186.0673642248398,0.09,Medium-High Risk
1232,Brittany Stevens,robertokhan@example.org,202-965-2879x05973,DC,4798,617,8,150,0,0,1,73448.97,12647.17,1985.73,59069.64,1265.46,Unemployed,3,"Conservation officer, historic buildings",45999.62,debt_consolidation,24,15683.12,1,True,5373.83,0,2025-08-16 14:37:33.238744,affiliate,0.6710819960088878,0,0.7984698764325763,0.0214231879523897,0.3244260607058207,0.26948983110314545,2500.2802932132586,0.3237245777578637,5956.483024608872,0.11999999999999998,High Risk
1233,Brandon Brown,joseph78@example.org,001-777-681-0881x3057,RI,28630,694,3,21,0,0,0,53121.91,24676.26,1298.91,56798.23,14097.62,Employed,31,"Surveyor, quantity",5327.7,auto,36,16669.61,2,False,7939.04,0,2025-09-14 14:37:33.238744,affiliate,0.1485936687009458,0,0.5648132757274729,0.2482052697768927,0.2934179136254702,0.12877775930872967,179.19778310686118,0.046944398271824186,100.04226826911909,0.09,Medium-Low Risk
1234,Kristin Andrews,elliottzachary@example.com,400-331-6996,OH,93205,850,3,9,1,0,2,40889.03,7974.87,2611.81,57897.61,21160.87,Employed,18,Geographical information systems officer,13773.39,other,36,10976.24,1,False,12687.59,0,2025-07-06 14:37:33.238745,paid_search,0.0724792324857362,0,0.5318849578970203,0.3654877982009965,0.7665068112400808,0.10682971239474255,448.85808837786067,0.009574280986856377,52.7481224006231,0.08299999999999999,Low Risk
1235,David Hughes,atkinsonkimberly@example.com,001-539-423-8165x1424,AZ,24149,651,2,84,0,0,0,58773.6,9673.38,509.45,81887.98,10702.43,Employed,6,Sub,40998.43,debt_consolidation,48,15413.27,0,True,10998.96,0,2025-07-28 14:37:33.238746,organic,0.4351517443332433,0,0.8621525650972546,0.1306959824872954,0.1040160888562211,0.18150665849973457,1207.5590523539656,0.17876664624933644,2931.660733035273,0.09,Medium-High Risk
1236,Jessica Smith,colliercharlene@example.com,+1-542-692-8406x453,MO,78087,798,7,2,0,0,0,20583.49,11715.11,823.7,99349.57,23304.78,Employed,24,"Engineer, manufacturing",28875.29,debt_consolidation,48,4798.26,1,False,13601.65,0,2025-07-12 14:37:33.238746,affiliate,0.1425428731781875,0,1.971988229401331,0.2345735366544616,0.4802101101416718,0.11488795291760533,753.1697189968021,0.02971988229401331,343.2680880021999,0.083,Low Risk
1237,Kimberly May,williamschad@example.net,(924)379-9419x735,MI,94604,800,2,33,0,0,0,88333.1,181751.72,2255.03,22446.47,27205.15,Employed,66,"Therapist, drama",20737.85,auto,12,10276.25,1,True,7135.38,1,2025-06-24 14:37:33.238747,organic,0.0920401439976363,0,2.2923408099568565,1.2120012634503332,0.3063445073251137,0.1095846816199137,1832.4438560339204,0.01646170404978428,136.55213973152757,0.08299999999999999,Low Risk
1238,Nicole Richards,burchsara@example.com,+1-382-785-3323,DE,51274,666,6,116,0,0,0,92391.36,71585.52,2066.71,88479.55,26006.23,Employed,16,Meteorologist,37364.09,debt_consolidation,60,3027.0,0,False,8422.07,0,2025-10-23 14:37:33.238748,paid_search,0.3976289002527116,0,1.1792185979295031,0.2939236241594809,0.2684289959580636,0.17973499513374408,948.2637414248816,0.17433748783436026,2605.5846343267767,0.08999999999999997,Medium-High Risk
1239,Angel Reilly,aprilhurley@example.com,921-254-8789,AS,27067,734,5,184,0,0,0,67155.95,23766.33,1462.94,73506.64,24551.97,Employed,1,Tax inspector,45364.58,debt_consolidation,12,19188.29,2,False,14195.62,0,2025-09-20 14:37:33.238749,organic,0.3515045819443592,0,1.029408563202516,0.3340102336333153,0.2614106419460971,0.13922348331011625,4071.4975992312907,0.07305870827529057,1325.7110465004325,0.09000000000000001,Medium-Low Risk
1240,Richard Turner,walexander@example.net,874.567.4090x61435,MT,24856,797,6,17,1,0,0,97068.58,7035.15,2800.21,40976.1,42480.11,Employed,22,"Loss adjuster, chartered",20320.27,business,24,872.65,0,True,9945.02,1,2025-11-20 14:37:33.238749,affiliate,0.085858648598287,0,0.2818153927872438,1.036704566808457,0.3461729840902174,0.10940907696393622,946.5264659569807,0.01602269240984055,130.23417435796424,0.08299999999999999,Low Risk
1241,Preston Kim,crystalchandler@example.com,708-223-2111,MA,2329,677,2,21,0,0,1,42221.37,23798.5,328.36,31001.49,346.65,Employed,4,Animal technologist,21559.06,business,48,3278.1,1,True,14396.91,0,2025-07-27 14:37:33.238750,paid_search,0.3510025526938152,0,1.0742796834872956,0.011181720620525,0.0933252521175888,0.13986962744221706,588.9921620856809,0.07467406860554265,643.9610902044043,0.09,Medium-High Risk
1246,Monica Brooks,danielhaley@example.com,670.574.7131,LA,40412,626,7,4,1,0,0,123019.6,44406.95,2568.8,69093.55,13570.9,Employed,28,Professor Emeritus,10725.02,debt_consolidation,48,2998.47,2,True,2615.39,0,2025-10-05 14:37:33.238755,organic,0.3783342081431847,0,0.4481559848999671,0.1964134134083427,0.2505747051689324,0.19792623939599868,325.18242365957144,0.14481559848999673,621.260076046874,0.11999999999999998,Medium-High Risk
1247,Kristen Peters,david84@example.net,001-469-926-1928,MD,42510,702,6,134,0,0,2,69403.54,12367.12,1757.07,57668.12,4799.91,Employed,12,"Surveyor, commercial/residential",9871.61,other,24,8000.6,0,True,13666.86,0,2025-06-25 14:37:33.238755,organic,0.1262780422151604,0,0.3204264508697972,0.083233335853501,0.3038006418692764,0.12584511741043758,467.3901221372559,0.03961279352609391,156.41681948004958,0.09000000000000001,Medium-Low Risk
1248,Aaron Carlson,michaeljones@example.org,+1-993-607-5047x5709,RI,74880,653,7,24,0,0,1,52626.22,8397.54,681.38,53960.24,12590.71,Self-Employed,86,Risk manager,34345.31,auto,48,7416.68,1,False,2034.26,0,2025-07-20 14:37:33.238756,affiliate,0.3090380674228508,0,0.8121968478830514,0.2333330985925933,0.1553704598202188,0.16799029913225763,987.4679284120468,0.14497574783064412,1991.6948006901198,0.08999999999999998,Medium-High Risk
1249,Theresa Torres,gonzalezmichael@example.com,+1-514-317-4501x15959,IA,27888,714,4,24,0,0,1,104348.79,75541.18,2061.47,36204.04,46033.31,Employed,2,Make,10538.74,debt_consolidation,48,13984.25,3,False,5722.17,0,2025-06-08 14:37:33.238757,paid_search,0.3177997918235944,0,0.8249249464224742,1.271496495971168,0.2370668600948798,0.13627891922848362,286.023322487632,0.06569729807120907,276.9466972299896,0.08999999999999998,Medium-Low Risk
1252,Daniel Davenport,vhowell@example.net,797.348.5420x84813,TX,17652,750,6,85,0,0,0,43313.93,16895.96,630.81,71656.68,27141.18,Employed,13,"Clinical scientist, histocompatibility and immunogenetics",45839.43,auto,48,15567.49,4,True,4636.25,1,2025-08-06 14:37:33.238759,affiliate,0.1402134388755553,0,1.4483883129515147,0.378766920264796,0.1747641001405321,0.11279355325180607,1190.9723642822012,0.02448388312951515,448.9308987374363,0.083,Low Risk
1253,Christopher Marsh,chandlerjeremy@example.org,+1-704-877-1867x308,DC,81105,580,7,11,0,0,1,63678.34,8655.98,958.02,90076.26,2174.3,Employed,35,Diagnostic radiographer,37637.76,debt_consolidation,24,14280.41,1,True,2177.93,0,2025-11-04 14:37:33.238760,paid_search,0.6011210338592018,0,0.7269935114514607,0.0241384355878008,0.1805361132215444,0.24361961068708765,1996.7557123407748,0.2590490267177191,3900.0100383340405,0.12000000000000001,High Risk
1254,Sarah Randolph,angelamckinney@example.net,(362)539-2415,ME,59587,722,5,45,1,0,1,64746.61,10604.74,421.26,69613.34,39262.15,Employed,74,"Journalist, broadcasting",19654.94,business,60,1825.89,2,False,9083.82,0,2025-10-16 14:37:33.238760,organic,0.263792297781233,0,0.4673554337439443,0.5640032499518053,0.0780754390075403,0.13201033150615915,449.2355933292774,0.05502582876539791,432.61174513366797,0.08999999999999998,Medium-Low Risk
1255,Julia Dunn MD,yarcher@example.com,701-674-9713x6412,OH,64929,773,4,87,0,0,0,54483.76,23344.3,2211.88,82825.1,18123.58,Self-Employed,25,Information systems manager,19950.47,home_improvement,60,8635.38,0,True,14622.96,0,2025-07-20 14:37:33.238761,direct,0.1057497914408559,0,0.7946362365592977,0.2188174840718574,0.4871646156579502,0.11017854494623719,433.9492232316687,0.017946362365592976,143.21534559355672,0.08299999999999999,Low Risk
1257,Mr. Carl Rios,paula13@example.com,597.786.5179,NM,33595,800,2,4,1,0,2,91356.39,14496.86,753.95,39585.8,10552.48,Employed,106,Academic librarian,24488.62,debt_consolidation,60,11401.21,0,True,4383.21,0,2025-10-06 14:37:33.238762,paid_search,0.0721383210073308,0,0.4267405925299806,0.2665723567541896,0.0990341233930106,0.10656685148132496,528.2587375641723,0.00891712870331238,87.34727052260385,0.083,Low Risk
1260,Kevin Cunningham,andrewgarcia@example.org,7935829635,FL,95725,696,6,22,0,0,2,45845.09,11016.8,629.11,62689.24,17765.25,Employed,37,Energy manager,10721.86,other,60,17967.42,2,True,5243.51,0,2025-09-01 14:37:33.238765,affiliate,0.1377469467355699,0,0.4741764058048529,0.2833859526770463,0.164670196961114,0.12769011686965825,242.68933070854763,0.04422529217414558,189.67095646011384,0.09000000000000001,Medium-Low Risk
1261,Eugene Patterson,sallen@example.net,(458)378-8702,SC,53759,733,5,295,0,0,0,36423.76,35550.32,2060.49,60445.6,30978.27,Unemployed,7,Commercial art gallery manager,9677.66,debt_consolidation,12,17286.44,0,True,6904.85,1,2025-11-07 14:37:33.238765,affiliate,0.2804182399852505,0,1.2417163961106703,0.5124983456198632,0.6788393070896579,0.14228071610399368,869.9680656380758,0.08070179025998414,312.4017950109752,0.09000000000000001,Medium-Low Risk
1262,David Walker,cynthiasalas@example.com,(844)664-1616,PR,70865,704,6,125,0,0,2,47390.68,16078.52,540.86,55217.87,26072.7,Self-Employed,20,"Clinical scientist, histocompatibility and immunogenetics",13286.95,debt_consolidation,36,16740.97,1,False,3420.71,0,2025-07-21 14:37:33.238766,organic,0.1676240353637277,0,0.6196465212147199,0.4721786624511231,0.1369535106902876,0.12943575825457665,447.3288361718434,0.04858939563644159,258.241948140647,0.09000000000000001,Medium-Low Risk
1263,Jessica Larsen,whitekaren@example.org,794-683-0741x39914,CA,1425,732,8,2,0,0,2,59834.63,17243.84,1272.01,72577.08,17738.29,Employed,27,Logistics and distribution manager,30807.78,home_improvement,12,1863.27,0,True,11989.23,0,2025-11-03 14:37:33.238767,organic,0.2012807777672201,0,0.8030737384019923,0.2444062230114521,0.2551051122067605,0.13163688486082392,2754.0334807495824,0.05409221215205977,666.5843886775936,0.09000000000000001,Medium-Low Risk
1265,Ian Torres,anita85@example.org,471-339-6083,NE,94164,710,0,26,1,0,2,65226.78,4765.8,2822.84,51195.91,43678.14,Employed,2,Mental health nurse,6192.48,debt_consolidation,12,7641.69,2,True,7516.37,1,2025-11-18 14:37:33.238768,paid_search,0.2660210356226017,0,0.1680027743206087,0.8531568244416399,0.5193277975702618,0.13102404993777095,553.393004068633,0.052560124844427396,130.1910087586479,0.08999999999999998,Medium-Low Risk
1267,Shannon Taylor,dhicks@example.com,(510)562-1756x26923,MD,37786,693,7,0,0,0,1,29792.88,98938.45,835.34,60477.06,9345.04,Employed,9,Technical author,40771.9,business,12,19707.09,1,True,14129.82,0,2025-07-12 14:37:33.238769,paid_search,0.562226232501693,0,4.689387195866932,0.1545220617536633,0.3364589123307313,0.19192717562048384,3761.1498351761097,0.20481793905120957,3340.326611680805,0.09,Medium-Low Risk
1268,Deborah Mercado,zcalderon@example.com,001-231-224-6767x7379,IN,78161,645,7,52,0,1,0,36931.03,5498.07,2393.29,91370.78,3771.34,Employed,21,Professor Emeritus,15367.42,debt_consolidation,12,12212.94,3,False,3481.91,0,2025-12-02 14:37:33.238770,organic,0.3531101930725825,0,0.5649853253483588,0.041275120996012,0.7776517470539002,0.19007953041114747,1416.267173248805,0.1251988260278687,769.593177230876,0.11999999999999998,Medium-High Risk
1270,Amanda Perkins,kathrynbaxter@example.org,(421)224-9543,UT,2566,774,3,72,1,0,0,40249.36,8553.82,1423.55,55130.89,25342.07,Employed,49,Merchant navy officer,32175.52,business,36,9625.37,3,True,8851.07,1,2025-11-23 14:37:33.238771,paid_search,0.1694858266298624,0,1.0119251585615274,0.4596709757451766,0.4244191708886799,0.11305962579280764,1058.0533620639767,0.02514906448201909,323.67369088899795,0.08299999999999999,Low Risk
1271,Kevin Escobar,alyssahaas@example.com,225.736.1443,DE,74523,765,9,36,0,0,3,73347.91,33543.41,809.61,36132.45,13714.37,Employed,3,Catering manager,34051.94,auto,12,9785.2,1,True,14621.44,0,2025-08-27 14:37:33.238772,paid_search,0.1244877522369885,0,0.9215715894290648,0.3795582641088551,0.1324553078608511,0.11222354362925951,3013.099856431237,0.02305885907314878,314.0795542509272,0.083,Low Risk
1273,Reginald Diaz,johnhuff@example.org,4464650463,KS,52106,634,8,100,0,0,1,37614.98,26031.62,1409.07,94398.1,31296.08,Employed,7,Freight forwarder,7856.52,other,12,14370.99,0,True,10134.4,0,2025-06-10 14:37:33.238774,direct,0.3909116691343633,0,0.9009213882341556,0.3315329439893387,0.4495240991753816,0.21299538130819157,732.6801467658873,0.1824884532704789,573.4896731554333,0.12000000000000001,Medium-High Risk
1275,John Dixon,prodriguez@example.org,(227)517-7674x662,PW,80688,772,2,32,0,0,3,69242.54,20215.56,604.86,28806.44,43199.67,Employed,2,Radio broadcast assistant,49556.89,home_improvement,36,7828.45,3,False,2085.37,1,2025-07-10 14:37:33.238775,organic,0.1233999309555929,0,1.0076529543832449,1.4996532025477636,0.1048245774923912,0.11263673418103957,1628.6239754218236,0.024091835452598936,477.5665757690183,0.08299999999999999,Low Risk
1276,Jonathan Bates,katherine72@example.com,266-209-4469x78955,KY,7413,708,6,267,0,0,2,68081.73,11126.34,1964.73,23105.62,7477.17,Unemployed,69,"Civil engineer, contracting",45227.16,other,36,11143.56,1,True,5416.31,0,2025-09-17 14:37:33.238776,paid_search,0.192752474455093,0,0.8277330790507234,0.3236082823139998,0.3463008357748841,0.13193279694860868,1528.0956141137215,0.0548319923715217,991.9581168422367,0.09,Medium-Low Risk
1277,Renee Mendez,matthew71@example.org,879-362-6257x897,AZ,78946,839,2,21,0,0,2,199404.49,84014.8,1880.9,75252.06,48866.79,Employed,41,"Scientist, research (medical)",23949.51,debt_consolidation,48,16685.11,3,True,8575.85,0,2025-10-12 14:37:33.238776,affiliate,0.0522094582669506,0,0.5414336959012307,0.6493747812352247,0.1131910319572041,0.10608286739180246,614.4416196200781,0.007707168479506154,73.83316342864697,0.083,Low Risk
1279,Travis Hopkins,helen14@example.com,271.476.8215x65886,PR,43533,711,9,44,0,0,0,72201.7,39308.09,2204.18,91586.07,47021.87,Employed,0,"Solicitor, Scotland",18354.4,business,60,14714.35,2,True,2397.45,0,2025-09-14 14:37:33.238778,affiliate,0.3192543961946523,0,0.7986306416607919,0.513417269678675,0.3663370807058559,0.1359002812399154,423.1836927479786,0.0647507030997885,475.38412198990335,0.09,Medium-Low Risk
1280,Nancy Webb,shauncannon@example.com,(563)847-1411,GU,29127,681,4,33,0,0,1,102101.43,13117.68,1670.84,54448.59,7253.48,Employed,2,Chiropodist,36185.43,other,48,958.58,3,True,12031.98,0,2025-07-11 14:37:33.238778,paid_search,0.1947837725822302,0,0.4828836383584441,0.1332170401474124,0.1963741350145634,0.1313535243923616,973.1971327012675,0.05338381098090398,772.686462153093,0.08999999999999998,Medium-Low Risk
1281,Daniel Freeman,zball@example.com,517.776.2601,SC,66100,708,3,7,0,0,1,130917.1,42344.18,1170.71,47352.06,41740.37,Employed,93,"Editor, film/video",27995.69,auto,36,9674.62,1,True,4472.39,0,2025-11-15 14:37:33.238779,direct,0.1812134812895305,0,0.5372855799586149,0.8814900555540773,0.1073085181385777,0.1284474269595034,941.1932346630084,0.04611856739875845,516.4484464558991,0.09000000000000001,Medium-Low Risk
1282,Jacob Williams,tonyamorris@example.net,884.717.0870x1450,HI,7890,690,4,26,1,0,1,52819.99,44958.22,2199.52,62248.57,33459.42,Self-Employed,158,"Engineer, electronics",43382.99,business,12,15855.83,1,True,13408.43,0,2025-07-26 14:37:33.238780,direct,0.3742769463212284,0,1.672495772907189,0.5375130705813804,0.49970172277579,0.15008743659360785,3915.854456904892,0.10021859148401958,1739.1128608661227,0.09000000000000001,Medium-Low Risk
1284,Jesse Williams,mannlisa@example.com,(266)964-1557x0991,IL,46430,757,7,138,0,0,1,51332.9,15275.17,956.4,65264.17,41274.49,Employed,4,Operational investment banker,5892.11,debt_consolidation,48,19953.87,0,True,12505.21,0,2025-09-08 14:37:33.238781,paid_search,0.1045782190634674,0,0.412353091292329,0.63242189397337,0.2235759133031642,0.10977929483820317,152.2215176669685,0.016948237095507947,39.944350909125326,0.08299999999999999,Low Risk
1286,Sandy Baker,jill73@example.org,001-400-495-6394x453,MP,78439,620,2,20,0,0,0,224505.19,44697.48,995.59,46755.46,31504.06,Employed,16,Clinical research associate,22634.53,business,48,18364.08,2,True,13836.28,0,2025-07-19 14:37:33.238783,paid_search,0.3086049911695408,0,0.2999129329705028,0.6738049417116204,0.0532151617519398,0.1815972138550561,666.7799095592205,0.10399303463764023,941.5333849186828,0.11999999999999998,High Risk
1287,Carrie Valdez,charles76@example.com,378-941-5166,FM,28696,589,4,50,0,0,3,29905.98,18209.02,604.21,17968.32,49331.9,Employed,30,Newspaper journalist,12893.33,home_improvement,36,9077.37,3,True,4862.11,1,2025-06-18 14:37:33.238783,affiliate,0.591793347444395,0,1.0400043737071982,2.7454931791063384,0.242443818928522,0.26240026242243186,521.1302384751765,0.30600065605607973,1578.146975499014,0.11999999999999995,High Risk
1288,Matthew Houston,csnyder@example.net,(396)931-3643x962,VA,34044,730,4,115,0,1,1,58258.82,8205.11,712.13,76019.53,30518.23,Employed,117,Theme park manager,45265.51,auto,24,12500.17,4,True,3371.16,0,2025-09-22 14:37:33.238784,direct,0.2203275964068558,0,0.917811586297148,0.401452495168018,0.1466826825534743,0.1330137390355658,2158.4180791339127,0.05753434758891443,1041.728634451793,0.09000000000000001,Medium-Low Risk
1291,Mr. Larry Shaw,jonathonmorris@example.org,+1-462-307-6694,DC,94392,723,6,92,1,0,1,43971.36,12994.78,847.93,7474.7,27241.62,Employed,42,Minerals surveyor,11621.9,business,48,695.74,3,False,5448.1,0,2025-09-21 14:37:33.238786,organic,0.195820892328398,0,0.5598344013012106,3.644510147564451,0.2314042594998198,0.13339751601951816,313.74981057484416,0.058493790048795395,271.9235914272381,0.09,Medium-Low Risk
1292,Christopher Jones,katherineflores@example.com,800.401.8894x757,MN,93172,849,8,203,3,0,1,27828.99,24053.17,1880.78,81748.18,47790.53,Employed,12,Adult nurse,39843.25,debt_consolidation,36,4484.47,2,False,2653.86,0,2025-11-29 14:37:33.238787,organic,0.2560249738859522,0,2.296038052405064,0.5846066542398864,0.8110017647065164,0.11453613318341772,1312.9924525749823,0.028840332958544303,459.63703846020815,0.083,Low Risk
1293,Christine Lopez,wrightconnie@example.net,480-281-6360,KS,41754,699,4,37,0,0,2,21399.55,11002.2,289.52,31289.38,44919.19,Employed,17,Barrister's clerk,39045.19,home_improvement,24,6198.64,2,True,4628.97,0,2025-06-22 14:37:33.238788,affiliate,0.3715859248079766,0,2.338712262641037,1.4356049880182988,0.1623510774759282,0.15006454715169243,1893.2901287105415,0.1001613678792311,1564.3278558017903,0.08999999999999998,Medium-Low Risk
1294,Mitchell Wilson,nicholas33@example.net,001-662-286-8604,TN,53622,750,1,324,1,0,1,68144.2,43183.62,1464.12,67894.97,35805.99,Employed,17,Copy,49081.51,auto,36,12332.58,1,True,2156.11,0,2025-10-26 14:37:33.238788,paid_search,0.1845348619731254,0,1.3539689364612104,0.527373235454703,0.2578273719553535,0.11476984468230605,1617.9749944677212,0.02942461170576513,577.6817494730514,0.083,Low Risk
1295,Robert Cortez,johnhanson@example.com,001-899-897-5706x1851,VA,46126,704,4,188,0,0,1,62269.2,17207.64,537.65,35618.51,41455.58,Employed,26,"Scientist, product/process development",35418.1,debt_consolidation,24,17931.49,1,True,9963.02,0,2025-08-17 14:37:33.238789,organic,0.1899097486905794,0,0.8451327462051865,1.1638774333906723,0.1036114162378832,0.13214159295446226,1687.4060059289761,0.0553539823861556,784.2131534204391,0.09000000000000001,Medium-Low Risk
1296,Mr. Daniel Martin,joshuamorris@example.org,(304)637-8815,PW,93181,694,6,64,0,0,2,77690.45,25328.09,2948.99,69893.05,20062.9,Employed,24,"Education officer, environmental",9335.84,other,48,4905.91,2,True,4907.46,0,2025-10-18 14:37:33.238790,organic,0.14502644963842,0,0.4461800646025348,0.2870514307216525,0.4554984557304019,0.12735416077523043,249.2329691036359,0.043385401938076044,162.01566833182716,0.09000000000000001,Medium-Low Risk
1297,Alison Williams,chris57@example.net,908-782-6525,MO,41944,755,3,112,0,0,0,64047.61,4769.31,1387.08,97915.19,48531.27,Employed,2,"Social research officer, government",22071.91,home_improvement,24,10708.3,2,True,13235.8,1,2025-11-10 14:37:33.238791,paid_search,0.101154766586501,0,0.4190823045543776,0.4956459768908174,0.2598841705412583,0.10981159506186101,1028.5309543355709,0.017028987654652532,150.3449131618407,0.083,Low Risk
1299,Kenneth Brown,lindaali@example.net,605-871-7985x753,TX,90695,716,1,149,0,0,0,75455.02,54564.29,2324.12,38798.61,47496.43,Employed,18,Mental health nurse,29179.68,debt_consolidation,48,10123.03,1,True,6538.56,0,2025-10-21 14:37:33.238792,organic,0.189086771326103,0,1.109852863335004,1.2241786496990483,0.3696167597596554,0.13531823436002005,790.5418711045669,0.06329558590005012,738.7779767903899,0.09,Medium-Low Risk
1300,Christopher Mullen,stevengray@example.net,743.215.2082,MO,97772,719,7,53,1,0,1,39478.06,17016.97,763.52,6928.49,24575.51,Employed,8,Event organiser,15340.11,home_improvement,60,12425.91,2,True,8074.99,0,2025-11-07 14:37:33.238793,paid_search,0.3799966105794107,0,0.8196218355207932,3.547022511398588,0.2320843526758913,0.14275319303937428,359.13088735459405,0.08188298259843568,502.43758407523575,0.09000000000000001,Medium-Low Risk
1301,Kristy Smith,tmejia@example.net,+1-429-982-5162x8167,VA,20416,659,2,42,1,0,0,59873.56,4027.61,241.32,26557.4,482.11,Employed,34,Printmaker,7600.15,auto,36,11425.74,6,True,4725.03,0,2025-10-11 14:37:33.238793,direct,0.3058199174475596,0,0.1942052552078079,0.0181535090031403,0.0483659231219924,0.1577682102083123,266.3620655050575,0.1194205255207808,363.04556281470485,0.08999999999999998,Medium-High Risk
1302,Mary Campbell,dcarpenter@example.net,+1-666-441-0012x834,CT,20943,759,9,108,1,0,1,77204.13,14819.28,1268.66,34101.86,9519.06,Employed,38,Licensed conveyancer,27561.79,auto,24,1440.85,1,False,5775.73,0,2025-07-28 14:37:33.238794,direct,0.0996359098958584,0,0.5489482233657706,0.2791360940429642,0.1971904870892269,0.11074474111682885,1285.5486438776238,0.019361852792072132,213.45892826640232,0.08299999999999999,Low Risk
1303,Jerry Haney,timothy23@example.net,2737108370,OH,20430,689,6,132,0,0,0,37170.94,58342.5,1926.08,23656.3,35210.41,Employed,20,"Engineer, land",23322.09,other,12,14525.92,3,True,8312.51,2,2025-08-16 14:37:33.238795,direct,0.277519206283724,0,2.197000936753281,1.4884157708517394,0.6218018699554005,0.14836401124103937,2103.2124988475375,0.09591002810259842,894.728922924532,0.09,Medium-Low Risk
1305,Rebecca Hoover,denise47@example.net,(984)945-4064,VI,78612,732,10,1,0,0,3,71235.45,1458.73,1391.75,34311.08,40095.24,Employed,24,Fitness centre manager,45363.03,debt_consolidation,60,7515.55,1,False,7375.78,0,2025-09-14 14:37:33.238796,paid_search,0.1915652262936751,0,0.6572817326204861,1.1685799456035777,0.2344478767242995,0.12988738079144585,1031.886832072533,0.04971845197861458,902.1518514637812,0.09000000000000001,Medium-Low Risk
1306,Matthew Baker,sgoodwin@example.org,(789)279-9032x38481,MI,63441,646,7,54,0,0,0,54612.08,20542.64,1022.12,40656.56,15524.71,Employed,44,Systems analyst,22910.88,auto,60,10676.46,1,False,9560.73,0,2025-06-09 14:37:33.238797,organic,0.3815808188146878,0,0.7956759749857542,0.3818500630648535,0.2245920682750043,0.19746163119954413,603.7668253801749,0.14365407799886032,1316.4965370170116,0.12000000000000001,Medium-High Risk
1307,Grace Chavez,krose@example.org,6013596935,PW,96580,701,5,103,1,0,1,116937.78,5417.58,2677.37,29964.43,46536.14,Employed,18,Health and safety inspector,35360.36,debt_consolidation,12,14521.18,2,True,6317.62,0,2025-10-19 14:37:33.238798,organic,0.240444319255255,0,0.3487148464764766,1.55304606161372,0.2747481609450769,0.13023072269714714,3158.673801316908,0.05057680674286787,715.3656376312942,0.08999999999999998,Medium-Low Risk
1308,Crystal Cruz,hoganeric@example.net,001-589-832-0989,DC,82143,699,4,47,1,0,1,83208.0,3916.19,887.15,54262.75,3950.3,Employed,8,Restaurant manager,6217.21,debt_consolidation,12,9885.05,1,True,12253.53,0,2025-08-14 14:37:33.238798,direct,0.1686337236410429,0,0.121783963080473,0.0727994803064717,0.1279420248053071,0.1301921113354485,555.3602981629028,0.05048027833862129,125.53859651586386,0.08999999999999998,Medium-Low Risk
1309,Dale Heath,christopher23@example.org,001-959-355-2366x26437,LA,19148,765,11,163,2,0,2,51088.43,19810.61,553.97,60842.26,43476.09,Employed,38,Education administrator,9921.22,debt_consolidation,12,14238.34,2,True,10412.95,0,2025-08-12 14:37:33.238799,organic,0.1839952301308193,0,0.5819679720046202,0.7145705961612865,0.1301202640206403,0.11249180783202772,878.007446390321,0.023729519580069303,94.17031369927007,0.083,Low Risk
1310,Jennifer Hernandez,camachokathryn@example.com,378-999-3703x87262,SC,68629,728,4,136,0,0,1,30471.26,101879.64,1243.35,89371.77,31376.99,Employed,25,Fine artist,39281.59,debt_consolidation,36,18743.93,2,False,10764.39,0,2025-06-17 14:37:33.238800,paid_search,0.5844009038836223,0,4.632602327570307,0.3510839049064375,0.4896482784105416,0.1775912279308437,1415.3814653311917,0.16897806982710922,2655.09090317595,0.09,Medium-Low Risk
1311,John Mendez,michaeljennings@example.com,582.493.1448x79476,MA,86992,698,3,45,1,0,1,117376.86,12208.8,1112.12,71017.21,41886.52,Employed,40,"Doctor, hospital",16485.35,debt_consolidation,24,3620.95,1,True,13269.62,1,2025-07-19 14:37:33.238801,paid_search,0.173448548690303,0,0.2444617278056339,0.5898080197743616,0.1136973676072097,0.1286669259170845,782.7117459005974,0.046667314792711266,307.73080716720904,0.09,Medium-Low Risk
1312,Richard Gordon,pruittmichael@example.com,272-560-4490x92522,IA,4636,749,1,31,0,0,1,88514.83,4273.08,1852.73,50042.13,34057.69,Employed,4,Management consultant,34278.04,other,12,14942.26,2,False,3811.12,0,2025-06-10 14:37:33.238801,paid_search,0.1286979402577282,0,0.4355328931886329,0.6805803430029858,0.2511755374777311,0.11689055788730544,3040.5784124580587,0.017226394718263593,236.19481888337128,0.09,Low Risk
